"id","english","french","scientific","code","group","sort"
"35708","Dusky Tetraka","Fouditany obscur","Xanthomixis tenebrosa","","BIRDS","11909"
"35735","Sulphur-bellied Bulbul","Bulbul de Palawan","Iole palawanensis","","BIRDS","12269"
"35742","Sunda Bulbul","Bulbul verdin","Ixos virescens","","BIRDS","12322"
"35799","Stripe-backed Wren","Troglodyte rayé","Campylorhynchus nuchalis","","BIRDS","13434"
"35801","Gray-mantled Wren","Troglodyte de Branicki","Odontorchilus branickii","","BIRDS","13340"
"35808","Sharpe's Wren","Troglodyte de Sharpe","Cinnycerthia olivascens","","BIRDS","13486"
"35835","Fawn-breasted Wren","Troglodyte des Guarayos","Cantorchilus guarayanus","","BIRDS","13481"
"35844","Cobb's Wren","Troglodyte de Cobb","Troglodytes cobbi","","BIRDS","13359"
"35865","Chestnut-breasted Wren","Troglodyte ferrugineux","Cyphorhinus thoracicus","","BIRDS","13515"
"35908","Yemen Accentor","Accenteur d'Arabie","Prunella fagani","","BIRDS","15377"
"35935","Sumatran Whistling-Thrush","Arrenga à dos brun","Myophonus castaneus","","BIRDS","14411"
"35942","Slaty-backed Thrush","Grive schistacée","Geokichla schistacea","","BIRDS","13909"
"35944","Seram Thrush","Grive de Céram","Geokichla joiceyi","","BIRDS","13904"
"36035","Izu Thrush","Merle des Izu","Turdus celaenops","","BIRDS","14038"
"36042","Mistle Thrush","Grive draine","Turdus viscivorus","","BIRDS","13922"
"36044","Chiguanco Thrush","Merle chiguanco","Turdus chiguanco","","BIRDS","14004"
"36099","Black-lored Cisticola","Cisticole masquée","Cisticola nigriloris","","BIRDS","11632"
"36101","Boran Cisticola","Cisticole des Borans","Cisticola bodessa","","BIRDS","11639"
"36108","Wailing Cisticola","Cisticole plaintive","Cisticola lais","","BIRDS","11649"
"36135","Golden-headed Cisticola","Cisticole à couronne dorée","Cisticola exilis","","BIRDS","11706"
"36142","Brown Prinia","Prinia des montagnes","Prinia polychroa","","BIRDS","11576"
"36144","Gray-crowned Prinia","Prinia à calotte grise","Prinia cinereocapilla","","BIRDS","11581"
"36178","Black-faced Apalis","Apalis à face noire","Apalis personata","","BIRDS","11533"
"36201","Kopje Warbler","Cisticole cannelle","Euryptila subcinnamomea","","BIRDS","11609"
"36208","Bornean Stubtail","Bouscarle de Bornéo","Urosphena whiteheadi","","BIRDS","12474"
"36235","Cinnamon Bracken-Warbler","Mégalure cannelle","Bradypterus cinnamomeus","","BIRDS","11847"
"36242","Taiwan Bush Warbler","Locustelle de Taiwan","Locustella alishanensis","","BIRDS","11885"
"36244","Friendly Bush Warbler","Locustelle du Kinabalu","Locustella accentor","","BIRDS","11886"
"36278","Blyth's Reed Warbler","Rousserolle des buissons","Acrocephalus dumetorum","","BIRDS","11743"
"36301","Madagascar Swamp Warbler","Rousserolle de Newton","Acrocephalus newtoni","","BIRDS","11763"
"36308","Western Olivaceous Warbler","Hypolaïs obscure","Iduna opaca","","BIRDS","11724"
"36335","Yellow-vented Eremomela","Érémomèle à ventre jaune","Eremomela flavicrissalis","","BIRDS","11476"
"36337","Senegal Eremomela","Érémomèle à dos vert","Eremomela pusilla","","BIRDS","11478"
"36342","Turner's Eremomela","Érémomèle de Turner","Eremomela turneri","","BIRDS","11483"
"36344","Burnt-neck Eremomela","Érémomèle à cou roux","Eremomela usticollis","","BIRDS","11485"
"36378","Canary Islands Chiffchaff","Pouillot des Canaries","Phylloscopus canariensis","","BIRDS","12363"
"36401","Hume's Warbler","Pouillot de Hume","Phylloscopus humei","","BIRDS","12335"
"36435","Sunda Warbler","Pouillot de la Sonde","Phylloscopus grammiceps","","BIRDS","12420"
"36437","Yellow-bellied Warbler","Bouscarle à sourcils blancs","Abroscopus superciliaris","","BIRDS","12487"
"36442","Usambara Hyliota","Hyliote des Usambara","Hyliota usambara","","BIRDS","11124"
"36444","Marsh Grassbird","Locustelle du Japon","Locustella pryeri","","BIRDS","11861"
"36478","Arabian Warbler","Fauvette d'Arabie","Sylvia leucomelaena","","BIRDS","12583"
"36535","Gambaga Flycatcher","Gobemouche de Gambaga","Muscicapa gambagae","","BIRDS","14118"
"36542","Rusty-tailed Flycatcher","Gobemouche à queue rousse","Ficedula ruficauda","","BIRDS","14472"
"36544","Ferruginous Flycatcher","Gobemouche ferrugineux","Muscicapa ferruginea","","BIRDS","14102"
"36571","Rufous-gorgeted Flycatcher","Gobemouche à bavette orange","Ficedula strophiata","","BIRDS","14468"
"36578","Rufous-chested Flycatcher","Gobemouche à poitrine rousse","Ficedula dumetoria","","BIRDS","14485"
"36601","Small Niltava","Gobemouche de McGrigor","Niltava macgrigoriae","","BIRDS","14272"
"36635","East Coast Akalat","Rougegorge de Gunning","Sheppardia gunningi","","BIRDS","14353"
"36637","Usambara Akalat","Rougegorge des Usambara","Sheppardia montana","","BIRDS","14359"
"36644","Thrush Nightingale","Rossignol progné","Luscinia luscinia","","BIRDS","14396"
"36671","Chorister Robin-Chat","Cossyphe choriste","Cossypha dichroa","","BIRDS","14314"
"36678","Spotted Morning-Thrush","Cichladuse tachetée","Cichladusa guttata","","BIRDS","14322"
"36701","Rufous-backed Redstart","Rougequeue d'Eversmann","Phoenicurus erythronotus","","BIRDS","14501"
"36737","Reunion Stonechat","Tarier de la Réunion","Saxicola tectes","","BIRDS","14564"
"36744","White-crowned Wheatear","Traquet à tête blanche","Oenanthe leucopyga","","BIRDS","14634"
"36771","Blackstart","Traquet à queue noire","Oenanthe melanura","","BIRDS","14624"
"36778","White-fronted Black-Chat","Traquet à front blanc","Oenanthe albifrons","","BIRDS","14621"
"36801","Chinspot Batis","Pririt molitor","Batis molitor","","BIRDS","10180"
"36835","Black Fantail","Rhipidure noir","Rhipidura atra","","BIRDS","10342"
"36837","Brown Fantail","Rhipidure brun","Rhipidura drownei","","BIRDS","10420"
"36844","Samoan Fantail","Rhipidure des Samoa","Rhipidura nebulosa","","BIRDS","10431"
"36871","Pale-blue Monarch","Tchitrec des Célèbes","Hypothymis puella","","BIRDS","10584"
"36878","African Paradise-Flycatcher","Tchitrec d'Afrique","Terpsiphone viridis","","BIRDS","10615"
"36880","Madagascar Paradise-Flycatcher","Tchitrec malgache","Terpsiphone mutata","","BIRDS","10604"
"36935","Ochre-collared Monarch","Monarque à froc roux","Arses insularis","","BIRDS","10702"
"36944","Steel-blue Flycatcher","Monarque acier","Myiagra ferrocyanea","","BIRDS","10714"
"36971","Scarlet Robin","Miro boodang","Petroica boodang","","BIRDS","11071"
"36978","Chatham Robin","Miro des Chatham","Petroica traversi","","BIRDS","11070"
"36980","Dusky Robin","Miro de Tasmanie","Melanodryas vittata","","BIRDS","11089"
"255835","A Rove Beetle","","Eucnecosum tenue","","BEETLES","255835"
"255837","A Rove Beetle","","Eusphalerum fenyesi","","BEETLES","255837"
"255844","A Rove Beetle","","Gabrius ottawensis","","BEETLES","255844"
"47031","White-lored Gnatcatcher","Gobemoucheron à face blanche","Polioptila albiloris","","BIRDS","13304"
"47040","Goldcrest","Roitelet huppé","Regulus regulus","","BIRDS","13204"
"47174","Finsch's Duck","Canard de Finsch","Chenonetta finschi","","BIRDS","264"
"47231","Hawkins's Rail","Râle de Hawkins","Diaphorapteryx hawkinsi","","BIRDS","2808"
"47238","Black-backed Swamphen","Talève à dos noir","Porphyrio indicus","","BIRDS","2909"
"47240","St. Helena Rail","Marouette de Sainte-Hélène","Zapornia astrictocarpus","","BIRDS","2956"
"47274","Rodrigues Scops-Owl","Chevêche de Rodrigues","Otus murivorus","","BIRDS","4902"
"47397","Mangrove Vireo","Viréo des mangroves","Vireo pallens","","BIRDS","9889"
"47533","Rufous-tailed Scrub-Robin","Agrobate roux","Cercotrichas galactotes","","BIRDS","14174"
"100220","Allen's Big-eared Bat","","Idionycteris phyllotis","","BATS","100220"
"100320","Seminole Bat","","Lasiurus seminolus","","BATS","100320"
"100420","Eastern Small-footed Bat","chauve-souris pygmée","Myotis leibii","","BATS","100420"
"100520","Long-legged Bat","chauve-souris à longues pattes","Myotis volans","","BATS","100520"
"100620","Greater Bonneted Bat","","Eumops perotis","","BATS","100620"
"110080","Bushy-tailed Opossum","","Glironia venusta","","MAMMALS","110080"
"110180","Northern Gracile Opossum","","Gracilinanus marica","","MAMMALS","110180"
"110280","Mexican Mouse Opossum","","Marmosa mexicana","","MAMMALS","110280"
"110380","Panam   Slender Mouse Opossum","","Marmosops invictus","","MAMMALS","110380"
"110480","Andean Short-tailed Opossum","","Monodelphis adusta","","MAMMALS","110480"
"110580","Faint-striped Opossum","","Monodelphis rubida","","MAMMALS","110580"
"110680","Common Fat-tailed Opossum","","Thylamys pusilla","","MAMMALS","110680"
"110780","Fawn Antechinus","","Antechinus bellus","","MAMMALS","110780"
"110880","Byrne's Marsupial Mouse","","Dasycercus byrnei","","MAMMALS","110880"
"110980","Broad-striped Dasyure","","Murexia rothschildi","","MAMMALS","110980"
"111050","Sandstone Antechinus","","Parantechinus bilarni","","MAMMALS","111050"
"111080","Red-bellied Dasyure","","Phascolosorex doriae","","MAMMALS","111080"
"111150","Fat-tailed Antechinuses","","Pseudantechinus macdonnellensis","","MAMMALS","111150"
"111180","Tasmanian Devil","","Sarcophilus laniarius","","MAMMALS","111180"
"111350","Ooldea Dunnart, Troughton's Sminthop","","Sminthopsis ooldea","","MAMMALS","111350"
"111450","Western Barred Bandicoot","","Perameles bougainville","","MAMMALS","111450"
"111550","Mouse Bandicoot","","Microperoryctes murina","","MAMMALS","111550"
"144240","Bush (Coffee) Rat","","Golunda ellioti","","MAMMALS","144240"
"144540","African Wood Mouse","","Hylomyscus aeta","","MAMMALS","144540"
"144840","Stick-nest Rat","","Leporillus apicalis","","MAMMALS","144840"
"145240","Small Spiny Rat","","Maxomys baeodon","","MAMMALS","145240"
"148720","Sumatran (Common) Bamboo Rat","","Rhizomys sumatrensis","","MAMMALS","148720"
"145710","Soft-furred Bush Rat","","Millardia meltada","","MAMMALS","145710"
"145910","African Pygmy Mouse","","Mus minutoides","","MAMMALS","145910"
"146110","Mill Rat","","Mylomys dybowskii","","MAMMALS","146110"
"146210","Pest Rat","","Nesokia indica","","MAMMALS","146210"
"150290","Bushy-tailed Woodrat","","Neotoma cinerea","","MAMMALS","150290"
"150890","Rice Rat","","Oryzomys alfaroi","","MAMMALS","150890"
"151390","Texas Mouse","","Peromyscus attwateri","","MAMMALS","151390"
"153600","Angolan Giant Mole-rat","","Cryptomys mechowi","","MAMMALS","153600"
"153700","Borneo Short-tailed Porcupine","","Hystrix crassispinis","","MAMMALS","153700"
"153800","Bicolor-spined Porcupine","","Coendou bicolor","","MAMMALS","153800"
"153900","Brown Hairy Dwarf Porcupine","","Sphiggurus vestitus","","MAMMALS","153900"
"154000","Amazonian Wild Cavy","","Cavia fulgida","","MAMMALS","154000"
"154100","Cavia Andino","","Microcavia shiptoni","","MAMMALS","154100"
"154200","Orange-rumped Agouti, Cutia, Picure","","Dasyprocta leporina","","MAMMALS","154200"
"154300","Tucu-tucu De Las M‚anos","","Ctenomys australis","","MAMMALS","154300"
"154400","Tucu-tucu Coludo","","Ctenomys fulvus","","MAMMALS","154400"
"154500","Mato Grosso Tucu-tucu","","Ctenomys nattereri","","MAMMALS","154500"
"154600","Social Tucu-tucu","","Ctenomys sociabilis","","MAMMALS","154600"
"154700","Deg£","","Octodon degus","","MAMMALS","154700"
"154800","Thin-spined Porcupine","","Chaetomys subspinosus","","MAMMALS","154800"
"154870","Rufous Tree Rat, Rat¢n Maranero","","Diplomys caniceps","","MAMMALS","154870"
"154900","Golden Atlantic Tree Rat","","Echimys blainvillei","","MAMMALS","154900"
"154970","Black-spined Atlantic Tree Rat","","Echimys nigrispinus","","MAMMALS","154970"
"155000","Dark Tree Rat","","Echimys saturnus","","MAMMALS","155000"
"130970","Greater Grison","","Galictis vittata","","MAMMALS","130970"
"131070","Japanese Marten","","Martes melampus","","MAMMALS","131070"
"131170","European Mink","","Mustela lutreola","","MAMMALS","131170"
"131270","Marbled Polecat","","Vormela peregusna","","MAMMALS","131270"
"131370","Subantarctic Fur Seal","","Arctocephalus tropicalis","","MAMMALS","131370"
"131470","Leopard Seal","","Hydrurga leptonyx","","MAMMALS","131470"
"131570","Ribbon Seal","","Phoca fasciata","","MAMMALS","131570"
"131670","Chiriqui Olingo","","Bassaricyon pauli","","MAMMALS","131670"
"131770","Raccoon","","Procyon lotor","","MAMMALS","131770"
"131870","Brown (Grizzly) Bear","","Ursus arctos","","MAMMALS","131870"
"131970","Two-spotted (African) Palm Civet","","Nandinia binotata","","MAMMALS","131970"
"132265","North Pacific Right Whale","","Eubalaena japonica","","MAMMALS","132265"
"134180","Pronghorn","","Antilocapra americana","","MAMMALS","134180"
"134280","Springbok","","Antidorcas marsupialis","","MAMMALS","134280"
"134380","Grant's Gazelle","","Gazella granti","","MAMMALS","134380"
"134480","Gunther's Dikdik","","Madoqua guentheri","","MAMMALS","134480"
"134580","Mongolian Gazelle","","Procapra gutturosa","","MAMMALS","134580"
"134680","Yak","","Bos grunniens","","MAMMALS","134680"
"134780","Cape (African) Buffalo, Bushcow","","Syncerus caffer","","MAMMALS","134780"
"134880","Greater Kudu","","Tragelaphus strepsiceros","","MAMMALS","134880"
"134980","Siberian (Himalayan) Ibex","","Capra sibirica","","MAMMALS","134980"
"135080","Formosan Serow","","Naemorhedus swinhoei","","MAMMALS","135080"
"135180","Dwarf Blue Sheep","","Pseudois schaeferi","","MAMMALS","135180"
"135280","White-bellied Duiker","","Cephalophus leucogaster","","MAMMALS","135280"
"135350","Ruwenzori Red Duiker","","Cephalophus rubidus","","MAMMALS","135350"
"135380","Abbott's Duiker","","Cephalophus spadix","","MAMMALS","135380"
"135450","Sable Antelope","","Hippotragus niger","","MAMMALS","135450"
"135480","Arabian Oryx","","Oryx leucoryx","","MAMMALS","135480"
"135550","Southern Reedbuck","","Redunca arundinum","","MAMMALS","135550"
"135580","Indian Pangolin","","Manis crassicaudata","","MAMMALS","135580"
"135650","Mountain Beaver","","Aplodontia rufa","","MAMMALS","135650"
"135750","Gray-bellied Squirrel","","Callosciurus caniceps","","MAMMALS","135750"
"135850","Irawaddy Squirrel","","Callosciurus pygerythrus","","MAMMALS","135850"
"135950","Red-hipped Ground Squirrel","","Dremomys pyrrhomerus","","MAMMALS","135950"
"136050","Dusky Palm Squirrel","","Funambulus sublineatus","","MAMMALS","136050"
"136150","Kintampo Squirrel","","Funisciurus substriatus","","MAMMALS","136150"
"136250","Four-striped Ground Squirrel","","Lariscus hosei","","MAMMALS","136250"
"136350","Yellow-bellied Marmot","","Marmota flaviventris","","MAMMALS","136350"
"136450","Amazon Dwarf Squirrel","","Microsciurus flaviventer","","MAMMALS","136450"
"136550","Black And Red Bush Squirrel","","Paraxerus lucifer","","MAMMALS","136550"
"136650","Slender-tailed Giant Squirrel","","Protoxerus aubinnii","","MAMMALS","136650"
"136750","PŠre David's Rock Squirrel","","Sciurotamias davidianus","","MAMMALS","136750"
"139060","Panamanian Spiny Pocket Mouse","","Liomys adspersus","","MAMMALS","139060"
"139160","Long-tailed Pocket Mouse","","Chaetodipus formosus","","MAMMALS","139160"
"139260","Arizona Pocket Mouse","","Perognathus amplus","","MAMMALS","139260"
"155570","Hutia-like Puerto Rican Spiny Rat","","Heteropsomys insulans","","MAMMALS","155570"
"155670","Garrido's Hutia, Jut¡a De Garrido","","Mysateles garridoi","","MAMMALS","155670"
"155770","Large Hispaniolan Hutia","","Plagiodontia ipnaeum","","MAMMALS","155770"
"155870","Collared Pika","","Ochotona collaris","","MAMMALS","155870"
"155970","Kozlov's Pika","","Ochotona koslowi","","MAMMALS","155970"
"156070","Red Pika","","Ochotona rutila","","MAMMALS","156070"
"156170","Arctic Hare","","Lepus arcticus","","MAMMALS","156170"
"156270","Ethiopian Hare","","Lepus fagani","","MAMMALS","156270"
"40022","Dusky Starfrontlet","Inca de Wetmore","Coeligena orina","","BIRDS","2420"
"40086","Wing-barred Seedeater","Sporophile à ailes blanches","Sporophila americana","","BIRDS","17366"
"40645","North Island Robin","Miro de Garnot","Petroica longipes","","BIRDS","11063"
"40888","Cuban Oriole","Oriole de Cuba","Icterus melanopsis","","BIRDS","16423"
"40988","Forest Buzzard","Buse forestière","Buteo trizonatus","","BIRDS","4763"
"41015","Rodrigues Solitaire","Dronte de Rodrigues","Pezophaps solitaria","","BIRDS","1266"
"41024","New Caledonian Lorikeet","Lori à diadème","Charmosyna diadema","","BIRDS","6745"
"41081","Lord Howe Gerygone","Gérygone de Lord Howe","Gerygone insularis","","BIRDS","9620"
"41088","Growling Riflebird","Paradisier grondeur","Ptiloris intercedens","","BIRDS","10555"
"129300","Nilgeri Langur","","Trachypithecus johnii","","MAMMALS","129300"
"129400","White-handed Gibbon","","Hylobates lar","","MAMMALS","129400"
"129500","Orangutan","","Pongo pygmaeus","","MAMMALS","129500"
"129600","domestic dog (feral)","","Canis lupus","","MAMMALS","129600"
"129700","Azara's Fox","","Pseudalopex gymnocercus","","MAMMALS","129700"
"129800","Tibetan Fox","","Vulpes ferrilata","","MAMMALS","129800"
"129900","Chinese Desert Cat","","Felis bieti","","MAMMALS","129900"
"130000","Serval","","Leptailurus serval","","MAMMALS","130000"
"130100","Leopard Cat","","Prionailurus bengalensis","","MAMMALS","130100"
"130200","Tiger","","Panthera tigris","","MAMMALS","130200"
"130300","Jackson's Mongoose","","Bdeogale jacksoni","","MAMMALS","130300"
"130470","Long-snouted Mongoose","","Herpestes naso","","MAMMALS","130470"
"130500","Ruddy Mongoose","","Herpestes smithii","","MAMMALS","130500"
"130570","Selous's Mongoose","","Paracynictis selousi","","MAMMALS","130570"
"130600","Spotted Hyaena","","Crocuta crocuta","","MAMMALS","130600"
"130670","Sea Otter","","Enhydra lutris","","MAMMALS","130670"
"130700","Neotropical Otter","","Lontra longicaudis","","MAMMALS","130700"
"130770","Hog Badger","","Arctonyx collaris","","MAMMALS","130770"
"139960","High-mountain Vole","","Alticola strelzowi","","MAMMALS","139960"
"140060","Snow Vole","","Chionomys nivalis","","MAMMALS","140060"
"140160","Greenland Collared Lemming","","Dicrostonyx groenlandicus","","MAMMALS","140160"
"140230","Arctic Lemming","","Dicrostonyx torquatus","","MAMMALS","140230"
